station_key,Charging Station ID,Charging Station Location,Vehicle Model,Charger Type,User Type,weather_condition,traffic_level,charging_hour,charging_month,is_weekend,is_peak_hour,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Battery Capacity (kWh),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),temperature_c,humidity_percent,precipitation_mm,wind_speed_kph,traffic_score,road_congestion_index,nearby_events_count,station_occupancy_percent,estimated_waiting_time_minutes,overload_risk
Station_279_Los Angeles,Station_279,Los Angeles,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,9,2,1,1,79.94974411198142,1.6591607025328534,10.887323539659542,62.0,52.13517502591924,93.01715305800631,176.22132849649384,14.3,65,0.0,12.0,56,0.58,0,77.47,40.05,1
Station_304_Los Angeles,Station_304,Los Angeles,Chevy Bolt,Level 1,Commuter,Clear,High,10,2,1,1,60.46898672586866,3.71738986284209,28.753354343418906,85.0,33.679239622063506,78.9085482736939,147.7359251037458,14.8,67,0.0,15.0,69,0.68,2,92.63,46.33,1
Station_404_Chicago,Station_404,Chicago,BMW i3,Level 1,Long-Distance Traveler,Partly Cloudy,High,11,2,1,0,35.38265952853404,1.7178280150084737,23.771635495233188,75.0,54.48146211687617,70.45984840964744,33.687799215282084,-1.4,66,0.0,20.2,63,0.66,1,67.61,29.67,0
Station_381_San Francisco,Station_381,San Francisco,Nissan Leaf,Level 2,Casual Driver,Light Rain,High,12,2,1,0,37.688027665454456,0.6024173820856626,45.36451456071446,62.0,17.969742475972758,67.45668714691847,172.10193826820836,13.4,71,2.3,12.6,71,0.72,0,63.39,29.19,0
Station_166_Chicago,Station_166,Chicago,Nissan Leaf,Level 2,Commuter,Snow,Severe,13,2,1,0,20.79343928787075,1.47066972117344,30.185692832979,110.6581279246,33.55042871023524,93.64636491555372,155.78441572644002,-2.3,83,5.9,22.2,87,0.83,1,80.16,42.32,1
Station_311_San Francisco,Station_311,San Francisco,Hyundai Kona,Level 2,Commuter,Partly Cloudy,High,14,2,1,0,53.36289470151473,3.799819207963679,38.62554559470691,100.0,33.26665160527895,92.03645412293866,42.13941422454072,17.0,54,0.0,17.6,72,0.69,0,81.89,35.22,1
Station_68_Los Angeles,Station_68,Los Angeles,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Clear,High,15,2,1,0,24.267335453342245,1.6404240382645088,30.48577367290176,100.0,74.6842236981937,79.53017447619905,80.31857002371548,14.7,65,0.0,13.5,73,0.73,0,69.61,31.41,0
Station_463_New York,Station_463,New York,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,High,16,2,1,0,68.20904345854468,2.8441911583636044,21.898724384362577,62.0,87.90107600101733,63.86215199990342,71.16942977382499,14.0,47,0.0,24.3,74,0.73,0,76.89,33.84,0
Station_88_Houston,Station_88,Houston,Hyundai Kona,Level 1,Commuter,Clear,Moderate,17,2,1,1,27.70606778534244,2.858349510172882,45.32674459013657,100.0,46.48302918515636,98.6273440219893,104.86167280604526,14.6,78,0.0,24.7,50,0.56,0,83.06,41.18,1
Station_217_Los Angeles,Station_217,Los Angeles,Chevy Bolt,Level 1,Commuter,Clear,Moderate,18,2,1,1,76.68731222622425,0.7298829248016605,45.75831385931956,50.0,33.29424517991321,52.03926252888994,190.9379314830794,13.0,53,0.0,3.4,54,0.6,1,71.76,38.0,1
Station_1_New York,Station_1,New York,Nissan Leaf,DC Fast Charger,Commuter,Partly Cloudy,High,19,2,1,1,45.36457787633022,0.5641102252550376,25.04146030496852,50.0,39.08232599116617,91.73370608401818,109.93191496761852,11.0,78,0.0,15.0,73,0.7,0,75.73,41.36,1
Station_135_Los Angeles,Station_135,Los Angeles,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,High,20,2,1,1,27.498043111589936,1.3744963855629204,46.47734294698628,50.0,61.5644479971477,63.28972367444196,97.46236881264964,7.7,62,0.0,11.1,77,0.71,0,81.07,43.51,1
Station_185_Chicago,Station_185,Chicago,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Moderate,21,2,1,1,74.70693087698855,3.68149298030484,33.46362565843205,100.0,56.90819742601112,90.23796992952722,166.68314426869878,-7.9,68,0.0,25.0,59,0.58,0,89.98,44.38,1
Station_351_San Francisco,Station_351,San Francisco,BMW i3,DC Fast Charger,Commuter,Clear,Moderate,22,2,1,0,37.52045250571513,2.781840207444596,24.98401295415121,100.0,23.173993641361665,79.15155531676531,27.716882849778493,6.6,64,0.0,11.7,57,0.55,0,72.39,30.53,0
Station_140_Los Angeles,Station_140,Los Angeles,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,High,23,2,1,0,24.04346935025211,2.9065385519269062,26.03119049253551,100.56515006953762,81.15318319370941,50.45003529318749,146.92200690081458,8.3,60,0.0,10.1,70,0.71,1,76.44,33.26,0
Station_106_New York,Station_106,New York,Nissan Leaf,Level 2,Casual Driver,Clear,Moderate,0,2,0,0,9.51652733339272,1.2783700242921128,48.57649109999988,75.0,18.262214822486705,88.41412998142081,207.1049873292505,10.8,56,0.0,6.4,43,0.42,1,60.02,28.04,0
Station_133_Chicago,Station_133,Chicago,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,Moderate,1,2,0,0,39.88426993608347,3.036909807335081,19.461110622460048,48.35371606217463,58.016494112477474,52.28837265751346,172.51949017269516,-5.5,57,0.0,24.9,38,0.33,1,69.2,30.42,0
Station_108_Houston,Station_108,Houston,Hyundai Kona,DC Fast Charger,Commuter,Clear,Moderate,2,2,0,0,5.755524649492359,2.2904466878175924,39.127025402318914,50.0,63.61556869644066,73.807350446242,107.66904425344254,8.4,72,0.0,8.7,40,0.42,0,65.21,29.37,0
Station_178_Chicago,Station_178,Chicago,Tesla Model 3,Level 2,Casual Driver,Clear,Low,3,2,0,0,13.003539499532652,1.704673382416253,41.18494267350982,100.0,40.69499213107397,57.66600893156081,245.858001075849,-8.3,52,0.0,16.6,31,0.36,0,59.49,26.55,0
Station_298_San Francisco,Station_298,San Francisco,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Moderate,4,2,0,0,21.35157383578864,2.8572143402961414,21.496163367424792,62.0,49.32313954121575,56.183631872742914,29.25939733503646,9.6,65,0.0,8.8,38,0.36,0,68.05,30.06,0
Station_358_Chicago,Station_358,Chicago,BMW i3,DC Fast Charger,Casual Driver,Partly Cloudy,Low,5,2,0,0,48.84665066850152,1.6639703334245637,7.243947955667937,100.0,22.710321135632327,62.07007350536415,107.30820591544423,-7.8,64,0.0,21.8,33,0.4,0,59.75,26.85,0
Station_380_Houston,Station_380,Houston,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,Moderate,6,2,0,0,9.206012694775316,2.858817714150072,14.832917019534175,100.0,46.607930464309526,66.14678806221944,280.54368535047314,7.4,80,0.0,11.4,48,0.49,0,70.58,31.97,0
Station_396_New York,Station_396,New York,Nissan Leaf,Level 2,Casual Driver,Clear,Severe,7,2,0,1,19.93670718240265,1.9064831850782733,26.749078187318933,75.0,12.434282853171972,139.8974080530016,105.65724726981615,11.7,63,0.0,11.5,100,1.0,0,90.11,51.94,1
Station_359_Los Angeles,Station_359,Los Angeles,Hyundai Kona,Level 1,Casual Driver,Clear,Severe,8,2,0,1,42.69140537961698,1.0543624141544703,27.817382166108,62.0,43.43501655407322,56.18842902969999,122.2954081784858,12.5,44,0.0,9.2,87,0.83,1,81.96,47.9,1
Station_146_San Francisco,Station_146,San Francisco,Chevy Bolt,Level 1,Casual Driver,Light Rain,High,9,2,0,1,76.18778788307228,2.8502383451136155,14.984051430614867,85.0,10.285314614367564,76.73373540916441,69.18658683479167,12.2,82,0.6,12.9,75,0.82,0,89.22,48.9,1
Station_450_Houston,Station_450,Houston,Tesla Model 3,DC Fast Charger,Casual Driver,Partly Cloudy,Severe,10,2,0,1,72.94073165721504,3.609229819666397,13.825035587120569,75.0,44.08631934914307,61.937250516895816,19.30831574067269,12.3,71,0.0,17.1,83,0.87,0,95.54,51.8,1
Station_74_San Francisco,Station_74,San Francisco,Chevy Bolt,Level 2,Long-Distance Traveler,Partly Cloudy,High,11,2,0,0,24.54169744898367,1.7128937441723353,25.603799331857445,75.0,18.634468421016173,76.45593405264898,81.73856181446357,16.2,48,0.0,11.8,76,0.72,0,70.82,35.12,1
Station_463_Chicago,Station_463,Chicago,Nissan Leaf,Level 1,Long-Distance Traveler,Snow,Moderate,12,2,0,0,7.446816605478516,3.4814381690198086,25.603799331857445,85.0,65.871422799937,84.10892630331702,30.92221633424317,-1.0,88,2.2,21.4,52,0.59,0,83.24,42.46,1
Station_478_San Francisco,Station_478,San Francisco,BMW i3,Level 2,Commuter,Light Rain,Moderate,13,2,0,0,17.199039032159078,1.6631801307711285,25.603799331857445,85.0,24.073834346422565,76.8111578328771,160.29392451031427,13.6,84,2.9,13.5,52,0.54,0,64.48,30.45,0
Station_108_Houston,Station_108,Houston,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,Moderate,14,2,0,0,42.69140537961698,2.287832254990381,21.67222573589489,50.0,58.68736692841344,84.9600964622972,116.65507846903554,15.5,75,0.0,16.5,51,0.45,0,67.95,31.45,0
Station_122_Los Angeles,Station_122,Los Angeles,Tesla Model 3,Level 1,Casual Driver,Partly Cloudy,Severe,15,2,0,0,72.27855411576432,1.0953543616585946,7.443107755455118,75.0,87.22062649241695,65.56631387099664,155.30508006828438,16.5,57,0.0,8.1,82,0.82,2,68.92,35.17,1
Station_17_Los Angeles,Station_17,Los Angeles,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,16,2,0,0,18.01705100546142,2.461603715954156,43.70116825973557,85.0,71.41075857249324,76.22136172265118,28.54920389274597,12.2,69,0.0,4.3,45,0.43,0,67.54,30.66,0
Station_196_San Francisco,Station_196,San Francisco,Nissan Leaf,Level 1,Commuter,Clear,Severe,17,2,0,1,59.126629342112274,2.4214112224514865,6.938614078941109,75.0,47.37859058478252,51.070619780241294,238.7363609885128,14.3,75,0.0,8.5,100,1.0,0,92.98,52.85,1
Station_327_New York,Station_327,New York,Hyundai Kona,DC Fast Charger,Commuter,Heavy Rain,Severe,18,2,0,1,35.86668099087705,4.226667873215021,32.79732044472121,85.0,83.51568603776872,85.70187848640649,258.03171714046346,16.8,80,17.5,15.6,97,0.99,0,100.0,60.77,1
Station_318_San Francisco,Station_318,San Francisco,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,Severe,19,2,0,1,5.20011260069647,1.8876640005318568,49.3332345217414,62.0,18.983577712791817,89.64463555022162,179.29269019534732,12.9,53,0.0,13.8,88,0.91,0,86.97,49.61,1
Station_297_Chicago,Station_297,Chicago,Nissan Leaf,Level 2,Long-Distance Traveler,Snow,High,20,2,0,1,28.77227402735012,1.1929063943723863,25.79879262675929,50.0,27.98535524715724,69.49637808673178,163.03903239714137,-5.9,92,1.5,22.2,77,0.79,1,87.98,54.72,1
Station_479_Los Angeles,Station_479,Los Angeles,Hyundai Kona,Level 1,Casual Driver,Clear,Severe,21,2,0,1,61.90801716904538,3.09976792162395,37.77442265439287,75.0,18.216135308909685,88.05542208773109,291.18090476354723,10.1,58,0.0,13.8,89,0.84,0,94.2,52.03,1
Station_499_Los Angeles,Station_499,Los Angeles,BMW i3,Level 1,Long-Distance Traveler,Partly Cloudy,High,22,2,0,0,35.017606522824096,2.848815610735716,12.54074292674547,100.0,19.06936529875868,77.58691651286874,49.66563770855315,8.1,59,0.0,18.4,63,0.6,0,74.19,34.77,0
Station_252_Los Angeles,Station_252,Los Angeles,Nissan Leaf,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,23,2,0,0,14.804488742545598,2.6140629880131234,27.499247528804364,50.0,19.598024652744,82.03353841178316,58.8701636930474,7.9,63,0.0,13.6,51,0.48,0,69.96,32.1,0
Station_487_New York,Station_487,New York,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Low,0,2,0,0,65.10291874065945,1.0208252585151376,47.43975214885614,75.0,17.25397204903592,99.6717975680798,41.25609709872159,10.6,66,0.0,17.0,31,0.33,0,55.73,25.34,0
Station_119_New York,Station_119,New York,BMW i3,Level 1,Casual Driver,Partly Cloudy,Moderate,1,2,0,0,18.120951026827235,3.405813276569597,35.164034359851314,75.0,41.08155523029463,146.75945137733174,277.0150898908713,8.2,56,0.0,6.4,38,0.38,0,71.15,31.05,0
Station_162_Houston,Station_162,Houston,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,Low,2,2,0,0,61.63104965912597,2.942916165689722,20.391192291148027,86.71809381532775,23.35781808377515,96.40888301425215,83.91991846336025,9.4,78,0.0,20.3,27,0.24,1,65.95,28.17,0
Station_198_San Francisco,Station_198,San Francisco,Tesla Model 3,DC Fast Charger,Casual Driver,Light Rain,Low,3,2,0,0,71.8059193887291,3.736266174957047,39.46787878394304,75.0,49.89930236506439,60.39169483747191,55.97477442025748,8.4,81,1.2,16.2,30,0.34,0,71.06,30.14,0
Station_498_San Francisco,Station_498,San Francisco,Chevy Bolt,Level 1,Casual Driver,Clear,Low,4,2,0,0,45.98918433743132,1.5990277384572906,42.36438973237176,100.0,63.54347399574311,60.39019372509928,113.45511882331388,13.2,56,0.0,9.0,37,0.39,0,60.28,27.46,0
Station_486_Chicago,Station_486,Chicago,Hyundai Kona,Level 2,Long-Distance Traveler,Clear,Low,5,2,0,0,45.858999052265375,1.3093292808686268,47.503737971035065,100.0,26.447257316508875,50.88290885213277,85.00477868174715,-8.6,65,0.0,10.7,20,0.23,0,54.58,23.77,0
Station_45_Los Angeles,Station_45,Los Angeles,BMW i3,Level 2,Casual Driver,Partly Cloudy,Moderate,6,2,0,0,55.691891653122006,2.870813713553876,3.856230310405413,100.0,25.91294329665161,91.24425598403384,152.25986699080715,10.5,74,0.0,17.5,50,0.45,0,71.2,32.38,0
Station_314_New York,Station_314,New York,Chevy Bolt,DC Fast Charger,Commuter,Clear,Severe,7,2,0,1,23.05045623839652,3.661900843125582,36.7698740294614,61.95336635157009,36.14353480862364,50.590866788910525,286.3788213543384,8.4,66,0.0,12.9,82,0.88,0,95.62,51.72,1
Station_179_Chicago,Station_179,Chicago,Nissan Leaf,Level 1,Casual Driver,Partly Cloudy,High,8,2,0,1,39.97272424864232,0.6941299404276727,37.675321852429775,50.0,88.2973709644651,71.13650830929953,60.91729092497904,-3.5,66,0.0,16.6,66,0.65,0,74.62,43.24,1
Station_382_Chicago,Station_382,Chicago,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Snow,High,9,2,0,1,21.05357940478484,1.4617679826287715,6.306066001187466,75.0,50.70981922850209,64.13652349959695,135.63711211756276,-4.3,80,1.3,21.6,68,0.67,1,87.33,53.53,1
Station_418_New York,Station_418,New York,Hyundai Kona,Level 1,Long-Distance Traveler,Light Rain,Severe,10,2,0,1,8.789017000425101,2.9124603386156505,25.603799331857445,100.0,49.82374376270066,86.76483394013943,98.6602453811966,11.8,78,0.9,13.4,87,0.87,0,92.72,51.34,1
Station_44_San Francisco,Station_44,San Francisco,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,11,2,0,0,97.6677653925048,2.819041425308821,34.00613293122943,62.0,31.7169107119339,63.995768026827264,249.0723706064663,15.5,64,0.0,13.2,59,0.61,0,73.02,33.96,0
Station_271_Los Angeles,Station_271,Los Angeles,Chevy Bolt,Level 1,Casual Driver,Light Rain,High,12,2,0,0,39.94579631974886,2.705994138237201,34.1015981435489,100.0,15.073705966426454,98.6113298985728,132.7866428816962,14.9,77,1.2,18.2,62,0.59,0,73.15,34.33,0
Station_78_San Francisco,Station_78,San Francisco,BMW i3,Level 1,Commuter,Clear,High,13,2,0,0,41.01292040629061,3.069542306569536,35.239594294264535,86.16648846991009,56.93067672987071,79.67504954632604,223.72002576711333,14.1,56,0.0,8.5,70,0.67,0,77.32,36.54,1
Station_326_Chicago,Station_326,Chicago,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,High,14,2,0,0,11.422192304640166,3.254397835722627,26.14430269947817,75.0,75.85891513688586,60.19969203469616,31.30638473922064,-1.5,63,0.0,19.7,68,0.7,0,77.62,36.42,1
Station_178_Los Angeles,Station_178,Los Angeles,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Light Rain,High,15,2,0,0,52.28437229318183,1.7728069001606237,23.87673157167134,100.0,21.85862017889134,79.26462882824637,41.29155664965743,12.4,87,4.6,18.4,61,0.6,0,67.52,32.42,0
Station_357_Houston,Station_357,Houston,Chevy Bolt,DC Fast Charger,Commuter,Light Rain,Moderate,16,2,0,0,77.63234569193523,3.306874017578997,11.179014560862132,75.0,54.643859299661386,58.01818477546587,101.40291219481855,12.1,90,1.5,11.2,39,0.41,0,70.77,31.04,0
Station_498_Chicago,Station_498,Chicago,Nissan Leaf,Level 1,Long-Distance Traveler,Clear,Severe,17,2,0,1,14.175393197160597,2.206144329104404,21.857389617404845,50.0,18.139377516618723,64.34409488966753,295.9593309185726,-3.8,68,0.0,24.5,83,0.84,0,87.51,49.23,1
Station_416_San Francisco,Station_416,San Francisco,Hyundai Kona,DC Fast Charger,Casual Driver,Partly Cloudy,Severe,18,2,0,1,28.337522357857683,2.2607468723450665,36.28607872971303,62.0,25.450179505817587,95.74806410053785,85.88564156991364,11.9,63,0.0,15.5,85,0.84,0,88.27,49.7,1
Station_451_San Francisco,Station_451,San Francisco,Tesla Model 3,Level 1,Long-Distance Traveler,Clear,Severe,19,2,0,1,17.628897372729085,1.7302764040325571,11.380196211545622,100.0,88.54355771236987,54.64351418640867,179.74890892986397,8.0,47,0.0,7.1,79,0.73,0,83.69,47.57,1
Station_3_San Francisco,Station_3,San Francisco,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,Severe,20,2,0,1,45.45111536306598,1.1310299985017624,12.817069905556416,75.0,59.3130256074532,59.87147873828874,39.89135462894271,7.8,53,0.0,18.5,91,0.91,0,83.28,48.76,1
Station_214_New York,Station_214,New York,BMW i3,Level 2,Casual Driver,Partly Cloudy,Severe,21,2,0,1,49.66092549992548,3.59024141613202,17.663341419791365,50.0,68.71101928718994,84.88161296476284,236.7315167633957,9.5,57,0.0,8.3,100,1.0,0,99.67,54.99,1
Station_342_Chicago,Station_342,Chicago,BMW i3,Level 1,Commuter,Partly Cloudy,Moderate,22,2,0,0,23.942080345214407,2.159224759169293,18.819584772025628,85.0,24.122328324213527,90.8302547030802,190.2017656409444,-8.9,66,0.0,15.9,55,0.53,0,68.25,31.99,0
Station_74_Los Angeles,Station_74,Los Angeles,Chevy Bolt,Level 1,Commuter,Partly Cloudy,High,23,2,0,0,23.86992273236189,2.441421134965461,23.603714404727395,85.0,75.63832653295276,58.59438747516139,158.2224547654822,8.1,54,0.0,4.8,62,0.64,1,71.61,33.84,0
Station_51_San Francisco,Station_51,San Francisco,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Low,0,2,0,0,8.641282040664738,2.494662938263948,19.66967079300812,50.0,13.24841775679932,85.29183868833562,132.61341582089574,5.8,52,0.0,8.0,31,0.27,0,64.23,28.06,0
Station_67_San Francisco,Station_67,San Francisco,BMW i3,Level 1,Casual Driver,Partly Cloudy,Low,1,2,0,0,11.139612943722046,0.767174747582585,25.603799331857445,75.0,75.4379475116574,98.8551570193846,246.7058199314493,7.3,60,0.0,17.9,25,0.26,1,52.67,23.7,0
Station_332_New York,Station_332,New York,Chevy Bolt,Level 1,Casual Driver,Partly Cloudy,Moderate,2,2,0,0,46.40242818798875,0.9790760332303992,38.51392773049149,100.0,61.77141434640873,58.62527785976149,18.639471828786697,10.2,73,0.0,7.0,47,0.46,0,59.54,28.32,0
Station_93_Los Angeles,Station_93,Los Angeles,Tesla Model 3,Level 2,Commuter,Partly Cloudy,Low,3,2,0,0,77.2662199543138,3.498121979409792,28.92648502242356,64.92538262404466,34.59232797281263,92.20541049935828,27.664902149475136,8.0,58,0.0,11.8,30,0.32,0,69.79,29.73,0
Station_176_Chicago,Station_176,Chicago,Chevy Bolt,DC Fast Charger,Commuter,Partly Cloudy,Low,4,2,0,0,5.995140564565627,3.9769703835389874,34.95390177071374,100.0,36.39805027421534,62.02939828212693,270.6638630648035,-8.3,61,0.0,20.2,27,0.23,0,71.33,29.9,0
Station_145_Houston,Station_145,Houston,Hyundai Kona,DC Fast Charger,Commuter,Clear,Low,5,2,0,0,21.270741905550192,3.342356048760274,40.17685077355911,54.03223627344708,23.97110917899692,90.94302580985588,75.72756438939092,9.2,78,0.0,8.9,36,0.4,0,70.32,30.56,0
Station_7_New York,Station_7,New York,Chevy Bolt,Level 1,Casual Driver,Clear,High,6,2,0,0,38.13860653803928,0.9480562282120272,42.51668875692226,62.0,79.20966433664086,147.49213012486788,145.0342957741259,10.6,50,0.0,15.3,72,0.73,1,65.58,33.01,0
Station_269_Chicago,Station_269,Chicago,Nissan Leaf,DC Fast Charger,Casual Driver,Snow,Severe,7,2,0,1,37.9980325281785,2.0607338598297,10.493519676517534,85.0,21.31000444838144,58.47308801172035,214.38410598075924,-3.4,85,1.9,17.8,87,0.86,1,95.75,58.31,1
Station_376_Houston,Station_376,Houston,Tesla Model 3,Level 2,Casual Driver,Partly Cloudy,Severe,8,2,0,1,12.89314235582393,2.141299952042856,17.34136645625693,50.0,78.3928712319015,78.8159074874725,88.54041810511625,12.7,82,0.0,10.3,82,0.79,0,86.91,48.93,1
Station_322_San Francisco,Station_322,San Francisco,Nissan Leaf,Level 2,Long-Distance Traveler,Partly Cloudy,Severe,9,2,0,1,60.624560710723856,1.9622731644438964,22.68042226602135,85.0,71.5767881781005,66.87086121499186,286.4220888698516,10.5,71,0.0,10.3,96,0.96,0,89.38,51.26,1
Station_4_San Francisco,Station_4,San Francisco,Nissan Leaf,Level 2,Long-Distance Traveler,Clear,Severe,10,2,0,1,42.69140537961698,1.616070494721635,27.796976646946376,100.0,74.47523223914841,75.87076299811594,58.28229304091584,12.9,68,0.0,13.2,81,0.8,0,83.46,47.72,1
Station_138_Los Angeles,Station_138,Los Angeles,Hyundai Kona,Level 1,Commuter,Clear,Moderate,11,2,0,0,5.868319195612725,0.890728405098075,21.32626413977922,75.0,28.90083254997095,97.35343585040852,280.9762024240972,12.5,73,0.0,16.6,59,0.6,0,61.86,30.39,0
Station_231_Houston,Station_231,Houston,Tesla Model 3,Level 1,Commuter,Light Rain,Moderate,12,2,0,0,42.69140537961698,1.2816026654590182,36.60130618123146,62.0,76.96022949767347,83.75662148016092,11.76940924523808,15.7,93,1.3,13.5,56,0.59,0,63.33,30.53,0
Station_88_San Francisco,Station_88,San Francisco,Tesla Model 3,Level 2,Long-Distance Traveler,Partly Cloudy,High,13,2,0,0,77.69879024520026,1.224897157423554,26.42378193855539,100.0,52.49864487916761,66.17919066180764,196.2895364387553,13.7,62,0.0,11.1,66,0.63,0,65.38,32.28,0
